Generation, WorstFit, AvgFit, BestFit, BestFirDistribution, BestDeck
54, 0.0, 0.0, 0.0, "[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[ACNO039, EOW023, FPA001, FSP007, HEV007, LTT009, OFI020, ORE019, ORF003, PCA007, PFF001, PFF002, PHE001, PMO004, PMO019, SNV004, SOD013, SWA015]"
55, 0.0, 0.0, 0.0, "[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[ACEM002, ACEM006, ACHA004, ACPY004, EJF003, ELT011, FSP006, LBI047, LMA047, LUN010, OFI039, ORE003, OWA017, SEN010, SHN004, SMA033, SMO006, SSS008]"
56, 0.0, 0.0, 0.0, "[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[ACAZ003, ACFF004, ACNO039, ACNO040, ACPP031, ECF014, FSC005, LBU020, ORF003, PFF020, PHU002, PMO019, PMO022, SGD011, SMA006, SNV004, SST015, SST028]"
57, 0.0, 0.0, 0.0, "[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[ACGM025, ACPY002, HEV007, LAL016, LPR001, LPR022, LRE013, LTT009, ORF003, PHE003, PIC016, PMO010, PMO019, PMO022, SFN023, SHN002, SPI010, SWA021]"
58, 0.0, 0.0, 0.0, "[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[ACCU002, ACEM002, ACEM006, ACEM031, ACHA004, ACPP006, EWW006, EWW039, LDG008, LMA045, LMC010, ORE016, PAN031, SCC003, SCC005, SCO016, SMA033, SSS008]"
59, 0.0, 0.0, 0.0, "[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[ACEV007, ACNO039, ACPP032, ERO020, FSP007, HEV007, LTT009, ORE011, ORE015, ORF003, PHE001, PHE021, PMO004, PMO019, SCC003, SNV004, SNV036, SOD013]"
60, 0.0, 0.0, 0.0, "[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[ACNO040, ACPP016, ACPY002, HEV007, LAL012, LAL016, LPR001, LRE013, LTT009, LVE006, PHE003, PIC016, PMO019, PMO022, SEL011, SFN023, SPI010, STR030]"
61, 0.0, 0.0, 0.0, "[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[EOW003, EOW014, EWW030, LDG005, LPL031, LPR012, LVE005, OCE004, OCE016, ODE011, ORR007, OSH018, OWA004, OWA005, PHE009, PHE012, SOD001, STR019]"
62, 0.0, 0.0, 0.0, "[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[ACCU030, ACEM031, ACPY004, EJF003, ESS007, EWW038, LVE035, OSH020, OWA013, OWA016, SCO021, SEN010, SGM025, SHN004, SIW010, SNB019, SOD013, STE008]"
63, 0.0, 0.0, 0.0, "[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[ACNO039, ACPY002, HEV007, LCA004, LPR001, LRE013, LVE006, LVE032, OBI020, OSH020, PMO019, PMO022, SFN023, SHN002, SOD010, SPI010, STE012, SWA021]"
64, 0.0, 0.0, 0.0, "[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[ACNO040, ACPP016, ACPP032, ACPY002, HEV007, LAL016, LAM006, LPR001, LTT009, LVE006, PHE003, PIC016, PMO019, PMO022, SEL011, SFN023, SPI003, SPI010]"
65, 0.0, 0.0, 0.0, "[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[ACNO039, ACNO040, ACPP035, ACPY002, ECF012, EES009, FSC002, LAL016, LUN025, OWA021, PHE029, PIC016, PMO022, SAA020, SFN019, SFN023, SMO028, SNV009]"
